"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1903961645250167092","Mon Mar 24 02:04:55 +0000 2025","0","@fyecobiie Ga tau diurus mama ","1903991386422317096","","fyecobiie","in","Kehidupan","0","1","0","https://x.com/megulfy/status/1903991386422317096","1448321535307968519","megulfy"
"1903977313513111567","Mon Mar 24 02:04:46 +0000 2025","0","@KompasTV Kalau MK nya negarawan pasti RUU TNI dibatalkan","1903991349571141763","","KompasTV","in","Indonesia","0","1","0","https://x.com/Megatop99/status/1903991349571141763","278039207","Megatop99"
"1903798954543976593","Mon Mar 24 02:04:00 +0000 2025","0","@tanyarlfes Tidak ada kekerasan seperti ini dalam aksi demo RUU TNI ini informasi hoaks dan menyudutkan pemerintah. Jangan sebarkan fitnah dan berita yang menghasut masyarakat.","1903991155035177207","","tanyarlfes","in","","0","0","0","https://x.com/Chiharu_Shidaa_/status/1903991155035177207","1661244662064226305","Chiharu_Shidaa_"
"1903991122881646984","Mon Mar 24 02:03:52 +0000 2025","0","Pagi sayangku","1903991122881646984","","","in","Kehidupan","0","7","0","https://x.com/megulfy/status/1903991122881646984","1448321535307968519","megulfy"
"1903991120226582669","Mon Mar 24 02:03:52 +0000 2025","0","templet bgt ya ternyata jawaban temen gw yg katanya 'netral' sm RUU TNI juga kurang lebih kaya gini #TolakRUUTNI","1903991120226582669","","","in","","0","0","0","https://x.com/Imyour_bbh/status/1903991120226582669","1259588699680989184","Imyour_bbh"
"1903991044024480096","Mon Mar 24 02:03:33 +0000 2025","0","'lagian siapa yg mau nembak'. mungkin berbalik dgn ruu tni tapi jangan lupa gamma cuma nyenggol parcok dan udah minta maaf tapi tetap ditembak sampai meninggal dan saat meninggal pun dia tetap difitnah.","1903991044024480096","","","in","camden","0","0","0","https://x.com/fullmeichine/status/1903991044024480096","1894668619952635904","fullmeichine"
"1903988808422727983","Mon Mar 24 02:02:56 +0000 2025","4","koreksi bagian pertamanya agak overstating the distinction - ofc RUU TNI terutama versi OG (penunjukan anggota TNI ke posisi sipil manapun berdasar wewenang presiden etc.) bakal memperparah kondisi tapi sebagai bagian feedback loop bukan awal mula dari masalah.","1903990885655929148","","ekstasis_crane","in","LGBTESCREAL compound","0","1","0","https://x.com/ekstasis_crane/status/1903990885655929148","2331719948","ekstasis_crane"
"1903919722371965278","Mon Mar 24 02:02:33 +0000 2025","2","@HermanYant92256 @ceylacayisaa_ @triplebiya @tanyarlfes Ada anak haram penyepong ruu TNI","1903990791091180005","","HermanYant92256","in","","0","0","0","https://x.com/harsyad952/status/1903990791091180005","1899062299404763138","harsyad952"
"1903990722849870333","Mon Mar 24 02:02:17 +0000 2025","0","Emang gk punya hati.","1903990722849870333","","","in","Under your bed","0","0","0","https://x.com/Potelot_mabur/status/1903990722849870333","1131979578656710657","Potelot_mabur"
"1903956827785896165","Mon Mar 24 02:02:06 +0000 2025","0","@sempaksampo Lu kenape","1903990676846682407","","sempaksampo","in","Konoha","0","0","0","https://x.com/eemamiya/status/1903990676846682407","1268455680412774401","eemamiya"
"1903990617849643208","Mon Mar 24 02:01:52 +0000 2025","0","DPR Sahkan RUU TNI Tetap Mengedepankankan Prinsip Demokrasi https://t.co/3yPo2AAZ9V","1903990617849643208","https://pbs.twimg.com/media/GmxVXZibwAAhZCu.jpg","","in","West Papua, Indonesia","0","0","0","https://x.com/PapuaPedjuang/status/1903990617849643208","1291552109180026880","PapuaPedjuang"
"1903975282178244708","Mon Mar 24 02:01:44 +0000 2025","0","@neVerAl0nely @onoknangati RUU TNI sudah jadi UU TNI om ","1903990583833788849","","neVerAl0nely","in","Banyumas, Jawa Tengah","0","0","0","https://x.com/ud_cakrawala/status/1903990583833788849","1019176671377625088","ud_cakrawala"
"1903959990647321007","Mon Mar 24 02:01:39 +0000 2025","1","@tanyakanrl justru karena kita negara demokrasi kita berhak untuk menyuarakan pendapat kita kita berhak untuk mempertahankan supremasi sipil dan meminta transparansi atas RUU TNI yang dibuat dengan tergesa-gesa itu gitu ya maniss ","1903990563629883759","","tanyakanrl","in","♡","0","0","0","https://x.com/imovingone/status/1903990563629883759","1226403692238163970","imovingone"
"1903990445526626500","Mon Mar 24 02:01:11 +0000 2025","0","Tahukah anda tentang RUU TNI yang baru disahkan. Apa saja poin-poin penting yang mengalami perubahan? Mari kita pahami bersama. Revisi UU TNI tetap menghormati dan dalam kerangka supremasi sipil. https://t.co/PgNfd3JCAw","1903990445526626500","https://pbs.twimg.com/media/GmxUulJaMAAVIiA.jpg","","in","Tegal jateng","0","0","0","https://x.com/pendim_tegal/status/1903990445526626500","3839169072","pendim_tegal"
"1903990440384463022","Mon Mar 24 02:01:10 +0000 2025","0","Halo Sobat Polri Kami sampaikan bahwa Polsek Cakung Polres Metro Jakarta Timur tidak pernah mengamankan 5 orang dimana salah satunya bernama Muhammad Nabil Rafiudin terkait dengan aksi unras pengesahan RUU TNI di Jakpus. https://t.co/NijcY9bhBy","1903990440384463022","https://pbs.twimg.com/media/GmxVNmKagAA468T.jpg","","in","","0","0","0","https://x.com/HumasCipayung/status/1903990440384463022","1266318324968742913","HumasCipayung"
"1903914668953112801","Mon Mar 24 02:00:54 +0000 2025","1","@Ahmad_M_U @KediriFess kak RUU perampasan aset PPRT TPKS itu semua penting tapi saat ini yg genting ya RUU TNI. draf belum dipublish rapat sembunyi2 tiba2 udah disahin secara prosedur aja udah sus. trus ini yg terancam bukan sekedar golongan tapi seluruh warga sipil demokrasi kita terancam.","1903990375133691945","","Ahmad_M_U","in","Kediri, Indonesia","0","1","0","https://x.com/nabilazwink/status/1903990375133691945","534346242","nabilazwink"
"1903836839070626047","Mon Mar 24 02:00:03 +0000 2025","0","@talkabtsh1t NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903990160980856930","","talkabtsh1t","in","","0","0","0","https://x.com/cocoCUnanie/status/1903990160980856930","1842531612871028736","cocoCUnanie"
"1903963450755453012","Mon Mar 24 01:59:58 +0000 2025","0","@ultctee NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903990140831412584","","ultctee","in","","0","0","0","https://x.com/cocoCUnanie/status/1903990140831412584","1842531612871028736","cocoCUnanie"
"1903812219076509906","Mon Mar 24 01:59:47 +0000 2025","0","@umugosh NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903990093981082017","","umugosh","in","","0","0","0","https://x.com/cocoCUnanie/status/1903990093981082017","1842531612871028736","cocoCUnanie"
"1903919855184576543","Mon Mar 24 01:59:40 +0000 2025","0","@logos_id @barengwarga @txtfromIR @BudiBukanIntel @neohistoria_id Nih ak bilangin aja y. Mau klian komporin media2 luar gmanapun g bsa kok. Krn mrk mlh dah pny video gmn massa yg klian g bsa kendalikan itu sampai ngrusakin rumah anggota atau bakar g jelas jg. Emang yg ky klian tu dh liat runtutan RPDU DPR ttg RUU TNI yg bsa diliat terbuka?","1903990062980943957","","logos_id","in","","0","0","0","https://x.com/Juliakango/status/1903990062980943957","1654146641304363009","Juliakango"
"1903990035911004293","Mon Mar 24 01:59:33 +0000 2025","0","Halo Sobat Polri Kami sampaikan bahwa Polsek Cakung Polres Metro Jakarta Timur tidak pernah mengamankan 5 orang dimana salah satunya bernama Muhammad Nabil Rafiudin terkait dengan aksi unras pengesahan RUU TNI di Jakpus. https://t.co/TrXxwD0rTi","1903990035911004293","https://pbs.twimg.com/ext_tw_video_thumb/1903989969699627008/pu/img/jTsyLtcT4sqJ77Bd.jpg","","in","","0","0","0","https://x.com/HumasCipayung/status/1903990035911004293","1266318324968742913","HumasCipayung"
"1903432827066273982","Mon Mar 24 01:59:25 +0000 2025","0","@lbhpersjakarta @AJIIndonesia @AJI_JAKARTA @tempodotco @YLBHI @KontraS NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903990002146808278","","lbhpersjakarta","in","","0","0","0","https://x.com/cocoCUnanie/status/1903990002146808278","1842531612871028736","cocoCUnanie"
"1903858589187592364","Mon Mar 24 01:59:22 +0000 2025","0","@Xuvianskii @brnndt12_ @barengwarga Malah dibelokkan jadi permasalahan mahasiswa ga pernah demo tentang ruu perampasan aset difitnah ditunggangi asing dikatain anak abah dikatain mahasewa sewaan pdip malah ada yg setuju dwifungsi tni. Udah gila semua","1903989990813847596","","Xuvianskii","in","yaoi land","0","1","0","https://x.com/kitcrab/status/1903989990813847596","1014704770706100225","kitcrab"
"1903703651249692907","Mon Mar 24 01:59:17 +0000 2025","0","@hendydarmi NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903989969234067584","","hendydarmi","in","","0","0","0","https://x.com/cocoCUnanie/status/1903989969234067584","1842531612871028736","cocoCUnanie"
"1903989965383672190","Mon Mar 24 01:59:16 +0000 2025","0","DPR Sahkan RUU TNI Tetap Mengedepankankan Prinsip Demokrasi https://t.co/aayYzkItnZ","1903989965383672190","https://pbs.twimg.com/media/GmxUx2KaEAAGFOl.jpg","","in","Papua Barat","0","0","0","https://x.com/InfoPapua7/status/1903989965383672190","1489085305651347460","InfoPapua7"
"1903966575046414451","Mon Mar 24 01:59:01 +0000 2025","0","@hildanlogic silaugang!!!","1903989903102534005","","hildanlogic","in","","0","0","0","https://x.com/naufalfarrelp1/status/1903989903102534005","1961746124","naufalfarrelp1"
"1903803725870960865","Mon Mar 24 01:58:20 +0000 2025","0","@mhnmil NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903989727872827686","","mhnmil","in","","0","0","0","https://x.com/cocoCUnanie/status/1903989727872827686","1842531612871028736","cocoCUnanie"
"1903446696417210682","Mon Mar 24 01:56:46 +0000 2025","0","@flyin9mars NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903989336099688725","","flyin9mars","in","","0","0","0","https://x.com/cocoCUnanie/status/1903989336099688725","1842531612871028736","cocoCUnanie"
"1903746107357929874","Mon Mar 24 01:56:33 +0000 2025","0","@tanyarlfes Sudah kuduga pengalihan isu ruu tni atau pertalite nih ","1903989279740830151","","tanyarlfes","in","Sragen","0","0","0","https://x.com/KokaKongbrut/status/1903989279740830151","1820547054256717824","KokaKongbrut"
"1903936816962732374","Mon Mar 24 01:56:15 +0000 2025","0","@1713nme Morningggg ️TOLAK RUU TNI × TOLAK RUU POLRI‼️ #IndonesiaGelap #IndonesiaMakinGelap #IndonesiaGelap2025 #IndonesiaGelapJilid2 #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #SupremasiSipil #GagalkanRUUTNI #CabutRUUTNI","1903989205191299157","","1713nme","in","","0","0","0","https://x.com/Fannyfashua/status/1903989205191299157","1603121580791369728","Fannyfashua"
"1903989152171114811","Mon Mar 24 01:56:02 +0000 2025","0","Kemaren kami saling ejek dan pas aku nyebut RUU TNI dy jawab ii fomoo fomoo. sumpah deh hal-hal begitu emang harus difomo-inn??? Kenapa km terbawa arus ...","1903989152171114811","","","in","","0","0","0","https://x.com/nzara_protect0r/status/1903989152171114811","1660652036910620676","nzara_protect0r"
"1903784831026421769","Mon Mar 24 01:55:58 +0000 2025","0","@cinnam0n___g1rl FRRR gue juga udah lumayan muak ngeliat sg sgnya trus ditengah orang lagi rame post tentang ruu tni ini dia tiba tiba bikin note kaya gitu di ig obvi tentang ruu tni krn dia emg explicitly ngaku dia 02 i got pissed and balesin notenya and balesannya apatis gitu wkwk","1903989133779010037","","cinnam0n___g1rl","in","22 any pronouns","0","1","0","https://x.com/PyrantelPamo8/status/1903989133779010037","1304267803180953600","PyrantelPamo8"
"1903989049964323024","Mon Mar 24 01:55:38 +0000 2025","1","Revisi UU TNI Dewan Perwakilan Rakyat Republik Indonesia (DPR RI) resmi mengesahkan Rancangan Undang-Undang tentang Tentara Nasional Indonesia (RUU TNI) menjadi Undang-Undang (UU) https://t.co/VFJLSpL4hl","1903989049964323024","https://pbs.twimg.com/media/GmxT71KaQAAXIEW.jpg","","in","Kandangan, Indonesia","0","0","0","https://x.com/kodim1003kdg/status/1903989049964323024","1008707851458506752","kodim1003kdg"
"1903968937387458753","Mon Mar 24 01:55:05 +0000 2025","1","@EXCOPARTAIBURUH Bikin statemen kontra RUU TNI atau hilangin kata buruh dari partai lu orang! Mencatut Kelas pekerja tapi bersikap elitis juga Keji!","1903988911053160577","","nolmidc","in","Bekasi, Jawa Barat","0","0","0","https://x.com/nolmidc/status/1903988911053160577","1367254019152834560","nolmidc"
"1903988835639550014","Mon Mar 24 01:54:47 +0000 2025","0","NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri https://t.co/SAVCohKnfZ","1903988835639550014","https://pbs.twimg.com/media/GmxTvqRaEAAdji_.jpg","","in","","0","0","0","https://x.com/cocoCUnanie/status/1903988835639550014","1842531612871028736","cocoCUnanie"
"1903988808422727983","Mon Mar 24 01:54:40 +0000 2025","64","banyak kejadian adhoc gini lewat TL gw + RUU TNI being somewhat of a nothingburger on paper makes me realize the causation arrow goes the opposite way: revisi UU bukan akan menyebabkan TNI makin berkuasa revisi UU itu ada karena TNI *sudah* di-greenlight untuk lebih berkuasa.","1903988808422727983","","","in","LGBTESCREAL compound","0","3","20","https://x.com/ekstasis_crane/status/1903988808422727983","2331719948","ekstasis_crane"
"1903919722371965278","Mon Mar 24 01:54:31 +0000 2025","0","@tanyarlfes Contoh manusia yg kalau di tanya lu paham ga sih soal RUU TNI ini? Dia bakal jawab engga ga ngurus gua ribet toh gua masih bisa makan ","1903988767461109997","","tanyarlfes","in","Banjarmasin","0","0","0","https://x.com/yaaa1808/status/1903988767461109997","1299970380648476673","yaaa1808"
"1903371742862860777","Mon Mar 24 01:54:21 +0000 2025","0","@umugosh NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903988726155657251","","umugosh","in","","0","0","1","https://x.com/cocoCUnanie/status/1903988726155657251","1842531612871028736","cocoCUnanie"
"1903839114551771279","Mon Mar 24 01:54:08 +0000 2025","0","@talkabtsh1t NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903988670753108051","","talkabtsh1t","in","","0","0","0","https://x.com/cocoCUnanie/status/1903988670753108051","1842531612871028736","cocoCUnanie"
"1903879936588558505","Mon Mar 24 01:53:58 +0000 2025","0","@erenchizburger Stay healthy dan bahagia selalu aurel ","1903988629493662015","","erenchizburger","in","Konoha","0","0","0","https://x.com/eemamiya/status/1903988629493662015","1268455680412774401","eemamiya"
"1903988528859800034","Mon Mar 24 01:53:34 +0000 2025","0","Kalian yg demo saya tanya sekali lagi apakah sudah baca revisi RUU TNI nya? Kan sudah jelas tidak ada dwi fungsi Abri Mahfud Md juga sudah menjelaskan kalian bikin hoax kalian menakut nakuti sendiri emosional buat kerusuhan. takut sma sendiri jga karena menimbulkan kerusuhan","1903988528859800034","","","in","","0","1","0","https://x.com/jadiapa00/status/1903988528859800034","1893106770584969217","jadiapa00"
"1903988491937300693","Mon Mar 24 01:53:25 +0000 2025","0","Pagi pagi pagi ayo semangat naikin htnya ️TOLAK RUU TNI × TOLAK RUU POLRI‼️ #IndonesiaGelap #IndonesiaMakinGelap #IndonesiaGelap2025 #IndonesiaGelapJilid2 #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #SupremasiSipil","1903988491937300693","","","in","","0","0","0","https://x.com/Fannyfashua/status/1903988491937300693","1603121580791369728","Fannyfashua"
"1903974107483607427","Mon Mar 24 01:52:43 +0000 2025","0","@chrisswifes @hrw NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903988315478737379","","chrisswifes","in","","0","0","0","https://x.com/cocoCUnanie/status/1903988315478737379","1842531612871028736","cocoCUnanie"
"1903979668002443465","Mon Mar 24 01:52:33 +0000 2025","0","@chrisswifes NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903988273472823648","","chrisswifes","in","","0","0","0","https://x.com/cocoCUnanie/status/1903988273472823648","1842531612871028736","cocoCUnanie"
"1903982538231890128","Mon Mar 24 01:52:26 +0000 2025","0","@talkabtsh1t NAIKIN HTNYA LAGI WOI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM ‼️HELP RT LIKE OR REPLY‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri","1903988242841731132","","talkabtsh1t","in","","0","0","0","https://x.com/cocoCUnanie/status/1903988242841731132","1842531612871028736","cocoCUnanie"
"1903379384032985428","Mon Mar 24 01:52:19 +0000 2025","0","@jee_creepers @robinszon @DivHumas_Polri @Divpropam TAG @Puspen_TNI YANG DIDEMO RUU TNI COY MUSTINYA TNI AJA YG JAGA","1903988214974804196","","jee_creepers","in","","0","0","0","https://x.com/yutanek/status/1903988214974804196","89391988","yutanek"
"1903951096219119901","Mon Mar 24 01:52:08 +0000 2025","0","@xxtaekooxx NAIKIN HTNYA LAGI ABIS RUU TNI ADA JUGA RUU POLRI. ANJ LEBIH SEREM!! ARMY BANTU BERISIK PLEASE!! #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903988170544554427","","xxtaekooxx","in","","0","0","0","https://x.com/RamelanOcha/status/1903988170544554427","936110743602135040","RamelanOcha"
"1903919722371965278","Mon Mar 24 01:51:39 +0000 2025","0","@Matchamochii19 @ouijetaivu @tanyarlfes gw gak milih dia gw juga ngedukung kritiknya dan org yg ngedemo dia justru yg gw komenin itu slide kanan yg bilang gak ada hubungannya ama dpr. kan ruu tni itu dibuat ama dpr sendiri","1903988046527357033","","Matchamochii19","in","Indonesia","0","2","0","https://x.com/creatamiuiux/status/1903988046527357033","774601454023606273","creatamiuiux"
"1903987976893546516","Mon Mar 24 01:51:22 +0000 2025","0","Gerakan tolak RUU TNI ditunggangi pihak asing dan ingin buat gaduh Indonesia https://t.co/laWDNlfuy4","1903987976893546516","https://pbs.twimg.com/media/GmxS-Xqb0AAta9P.jpg","","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/SalsaAriska3/status/1903987976893546516","1411939094368722945","SalsaAriska3"
"1903987815442251859","Mon Mar 24 01:50:44 +0000 2025","0","Pemikiran kolot orang tua dan pendukung prabski. Jajal cah sing do protes demo kae dicekeli negara po do mampu? Ngono ndadak demo RUU TNI genahe ngopo Hayo kono sesok rasakke nek wis koyo jamanmu 98 krismon krisis HAM ra ono demokrasi susah ra iso protes.","1903987815442251859","","","in","","0","1","0","https://x.com/oniikurniawan_/status/1903987815442251859","1498015230","oniikurniawan_"
"1903928240370249803","Mon Mar 24 01:50:25 +0000 2025","0","@Naandaa27 YANG BUNUH TNI YANG DIDEMO RUU TNI YANG DISALAHKAN POLRI. KEREN EMNG WARGA KONOHA MAKIN PLONGA PLONGO","1903987735943426135","","Naandaa27","in","","0","0","0","https://x.com/yutanek/status/1903987735943426135","89391988","yutanek"
"1903919722371965278","Mon Mar 24 01:49:36 +0000 2025","0","@tanyarlfes oon banget cape emgg nanggepin org2 di tiktok mereka ga liat realitanya yg terjadi apa ihsg turun ruu tni disahkan kalo emg ruu tni isinya bener ga mungkin disahkan diem2 dari sini aja keliatan aneh(?)","1903987530355327141","","tanyarlfes","in","Bandung","0","0","0","https://x.com/anthopileee_/status/1903987530355327141","1189422653095858176","anthopileee_"
"1903987484197093423","Mon Mar 24 01:49:25 +0000 2025","0","Sejak ramai orang menentang RUU TNI ini gramed lagi live dan di top etalase mereka buku2 yg berhubungan dgn orba. Yuk adik adik diborong dan dibaca :)","1903987484197093423","","","in","","0","0","0","https://x.com/dabulemon/status/1903987484197093423","1677918037","dabulemon"
"1903987118223077855","Mon Mar 24 01:47:58 +0000 2025","0","Menolak RUU TNI for humanity membela org yg ga salah pun juga humanity","1903987118223077855","","","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/bukangondesyk/status/1903987118223077855","1754661210010853376","bukangondesyk"
"1903714686920466491","Mon Mar 24 01:47:51 +0000 2025","0","@tanyarlfes RUU TNI DRI JAMAN JOKOWI WKWKWK","1903987090150359309","","tanyarlfes","in","JWW","0","0","0","https://x.com/fordtnight/status/1903987090150359309","1776513930854330368","fordtnight"
"1903987035347833014","Mon Mar 24 01:47:38 +0000 2025","0","Hallo #sahabatTNI Tahukah anda tentang RUU TNI yang baru disahkan. Apa saja poin-poin penting yang mengalami perubahan? mari kita pahami bersama. Revisi UU TNI tetap menghormati dan dalam kerangka supremasi sipil berdasarkan nilai dan prinsip demokrasi serta memenuhi ketentuan https://t.co/FxhcpDKQ0D","1903987035347833014","https://pbs.twimg.com/media/GmxSGZGboAANoLq.jpg","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/korem091asn/status/1903987035347833014","926317767967563776","korem091asn"
"1903987027965796473","Mon Mar 24 01:47:36 +0000 2025","0","Tahukah anda tentang RUU TNI yang baru disahkan. Apa saja poin-poin penting yang mengalami perubahan? mari kita pahami bersama. Revisi UU TNI tetap menghormati dan dalam kerangka supremasi sipil berdasarkan nilai dan prinsip demokrasi serta memenuhi ketentuan hukum yg berlaku https://t.co/Y1gtS536UN","1903987027965796473","https://pbs.twimg.com/ext_tw_video_thumb/1903987013923250176/pu/img/BC5wTsahaR6cbPLF.jpg","","in","East Java, Indonesia","0","0","0","https://x.com/GemaNusantara_/status/1903987027965796473","1869318090292703232","GemaNusantara_"
"1903919722371965278","Mon Mar 24 01:46:55 +0000 2025","0","@tanyarlfes emang kalo liat tiktok konten yang ngasi informasi tentang dampak buruknya ruu tni dsb gitu gausa liat comment section deh bikin darah tinggi masi puasa","1903986855491801542","","tanyarlfes","in","she/her","0","0","0","https://x.com/achiaiyaiyaa/status/1903986855491801542","1435437742666629125","achiaiyaiyaa"
"1903986688751530488","Mon Mar 24 01:46:15 +0000 2025","0","Tahukah anda tentang RUU TNI yang baru disahkan. Apa saja poin-poin penting yang mengalami perubahan? Mari kita pahami bersama. Revisi UU TNI tetap menghormati dan dalam kerangka supremasi sipil berdasarkan nilai dan prinsip demokrasi serta memenuhi ketentuan hukum https://t.co/znm9GmxzPg","1903986688751530488","https://pbs.twimg.com/media/GmxRkkIagAAb_lu.jpg","","in","","0","0","0","https://x.com/kodim1402polman/status/1903986688751530488","946895066886316032","kodim1402polman"
"1903983773068509358","Mon Mar 24 01:40:53 +0000 2025","0","@kesilagibelajar terus gunanya orang susah susah reformasi tuh apa ya? padahal udah jelas banget alasan Gus Dur hapus dwifungsi ABRI. pun kalau kenyataannya RUU TNI ga membangkitkan dwifungsi tersebut masih ada ancaman angkatan bersenjata mundur ke masa lalu ","1903985338210713968","","kesilagibelajar","in","communication²³","0","0","0","https://x.com/expelliarmms/status/1903985338210713968","1467339676847513602","expelliarmms"
"1903985086963581112","Mon Mar 24 01:39:53 +0000 2025","0","TOLAK RUU TNI #GagalkanRUUTNI #CabutUUTNI #PeringatanDarurat #indoneiagelap #TolakRevisiUUTNI #TolakRUUTNI #TolakDwifungsiABRI #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRKUHAP","1903985086963581112","","","in","ENHYPEN OT7 🏠🇮🇩","0","0","0","https://x.com/ksnoozi/status/1903985086963581112","1304776965971271681","ksnoozi"
"1903984963701362948","Mon Mar 24 01:39:24 +0000 2025","1","ini yg demo gaada yg mau bedah isi RUU TNI dlu ni? pasal brp yg kalian permasalahin? yang kalian demo sbenernya fakta di lapangan atau ruu tni nya? sebaiknya siapinn dlu materinya jgn fomo banyak ketua bem yg tujuannya eksis kepentingan pribadi inget 2019?","1903984963701362948","","","in","","0","1","0","https://x.com/burgermekkdi/status/1903984963701362948","1077463123118833665","burgermekkdi"
"1903786547922743515","Mon Mar 24 01:38:50 +0000 2025","0","@110390hw @Pukimagzz @Helam_iart @reiayanyami dongo berpengalaman malang melintang tp ngesahin ruu tni buru² gapake mikir sementara dikasi draf ruu perampasan aset lgsg adios.","1903984822076506356","","110390hw","in","saturnus","0","1","0","https://x.com/oceanwvyx/status/1903984822076506356","1387727917480701957","oceanwvyx"
"1903984776975208461","Mon Mar 24 01:38:39 +0000 2025","0","sudah saatnya cenblu cenblu asal comot bikin thread kekejaman negara dimasa lampau","1903984776975208461","","","in","dream","0","0","0","https://x.com/blxccat/status/1903984776975208461","1792556581521174528","blxccat"
"1903914668953112801","Mon Mar 24 01:38:00 +0000 2025","0","@KediriFess Aku memilih Tidak ikut-ikutan demo untuk kepentingan sekelompok golongan kenapa tidak ada yang demo RUU perampasan aset saja agar segera di sah kan?? Karena tidak ada yang menggerakkan dan tidak ada uang nya.. Kenapa banyak Demo RUU TNI ?? Karena ada golongan yang terancam.","1903984611333706024","","KediriFess","in","KEDIRI JAWA TIMUR","0","6","0","https://x.com/Ahmad_M_U/status/1903984611333706024","2174088200","Ahmad_M_U"
